,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
PIGU,-0.708764094377033,0.005964797653239,-0.703973465526222,0.05940595097372,-0.703973465526222,0.05940595097372,0.24433532816223
PIGV,-0.368554290291013,0.178420155030228,-0.36637675632998,0.35236373780412,-0.36637675632998,0.35236373780412,0.663667376751253
PIGX,0.447673172578807,0.133125601991894,0.448276900913186,0.428168491962719,0.448276900913186,0.428168491962719,0.725379919237123
PIH1D1,-0.553010051916213,0.00372983149747,-0.55265759296367,0.033072738788571,-0.55265759296367,0.033072738788571,0.168453625199428
PIK3AP1,-0.188606960744565,0.544926515627217,-0.188042185683219,0.632639778174775,-0.188042185683219,0.632639778174775,0.861418497830104
PIK3C2A,2.13180716748937,1.64395453394112E-15,2.11151143227293,2.41438875641609E-10,2.11151143227293,2.41438875641609E-10,1.24254102960198E-07
PIK3C2B,0.006025178545757,0.994652182191205,0.007289225223338,0.953406900330934,0.006025178545757,0.994652182191205,0.999899522891475
PIK3C3,0.5085301017336,0.068767817116513,0.508950905135782,0.210010183393494,0.508950905135782,0.210010183393494,0.502696003635479
PIK3CA,2.07645216087579,1.40282351713095E-23,2.03786939988818,6.96380383441405E-07,2.03786939988818,6.96380383441405E-07,6.94544962275746E-05
PIK3CB,1.07488100259135,2.27225058072879E-05,1.027307901456,0.013488126502756,1.027307901456,0.013488126502756,0.093703150963531
PIK3CD,-0.471997042697355,0.062409748790266,-0.471924074976606,0.174213367862953,-0.471924074976606,0.174213367862953,0.454538839160431
PIK3CG,0.315349078709763,0.522474043463016,0.315505118176143,0.723761904250296,0.315505118176143,0.723761904250296,0.908657363396205
PIK3R1,1.16885846819868,2.9391083985052E-09,1.15814516384089,1.5559424819567E-05,1.15814516384089,1.5559424819567E-05,0.000720099135714
PIK3R2,-0.007810301195535,0.971518729461361,-0.005410062226812,0.962493891532201,-0.007810301195535,0.971518729461361,0.999899522891475
PIK3R4,-0.172922900328352,0.295482890551419,-0.172686580335913,0.46155026642201,-0.172686580335913,0.46155026642201,0.750733973171376
PIK3R5,-0.567530260148313,0.271923824995018,-0.567413986434836,0.355023052048194,-0.567413986434836,0.355023052048194,0.666140671963259
PIKFYVE,1.69113050949461,3.13907334249789E-08,1.63673512531666,0.000370035144547,1.63673512531666,0.000370035144547,0.007728688587241
PIM1,-0.562711224105861,0.132177375834923,-0.560327797389787,0.251172206590303,-0.560327797389787,0.251172206590303,0.554587542473115
PIM2,0.270522090191473,0.350870441274554,0.270867599251913,0.622782026379314,0.270867599251913,0.622782026379314,0.85672099101669
PIM3,-0.157847911635225,0.603049198163084,-0.15757350560724,0.65972869835068,-0.15757350560724,0.65972869835068,0.877319838034093
PIN1,-0.966373704385149,0.004349308620901,-0.96466831981279,0.025032155229177,-0.96466831981279,0.025032155229177,0.139966844493088
PINK1,-0.272138497240956,0.342654884270807,-0.26936882455774,0.395778242951153,-0.26936882455774,0.395778242951153,0.701002598266732
PINX1,-0.609911902399372,0.005645873996501,-0.608431657189326,0.065932142600846,-0.608431657189326,0.065932142600846,0.259413745168956
PIP4K2A,0.149655096071291,0.558202446448005,0.15008522900774,0.697764801434278,0.15008522900774,0.697764801434278,0.894969787185069
PIP4K2B,-0.438246660946948,0.015844249280218,-0.437784640828904,0.141560817349719,-0.437784640828904,0.141560817349719,0.403764128855185
PIP4K2C,-1.05358528801429,3.36882013005096E-05,-1.04848084228285,0.004590561159484,-1.04848084228285,0.004590561159484,0.045327827995335
PIP5K1A,-0.861478895507578,0.000923172621731,-0.861006647247058,0.014343399141853,-0.861006647247058,0.014343399141853,0.097589726789572
PIP5K1C,-0.231810736601677,0.56179600750811,-0.22992423708431,0.633778028003949,-0.22992423708431,0.633778028003949,0.861727899901661
PISD,-0.199667157202019,0.437499599436903,-0.199006803162719,0.584939699748609,-0.199006803162719,0.584939699748609,0.834351219297419
PITHD1,-0.400970076237075,0.036948963457658,-0.400271788415023,0.139233238107045,-0.400271788415023,0.139233238107045,0.399058775113665
PITPNA,-0.645279640188095,0.020348561731938,-0.644725160973444,0.124936105134269,-0.644725160973444,0.124936105134269,0.37334120491255
PITPNB,-0.02311711095259,0.925524705485643,-0.02312110307715,0.916877890588372,-0.02311711095259,0.925524705485643,0.988657551734626
PITPNC1,0.534146468606612,0.36146434712618,0.534564671135648,0.531816177988678,0.534564671135648,0.531816177988678,0.801117778480544
PITPNM1,-0.089065141579117,0.678235719749875,-0.08874320085223,0.743841768951246,-0.08874320085223,0.743841768951246,0.918779694112731
PITRM1,-0.445923344036576,0.008837199821425,-0.445711000927221,0.037579365439939,-0.445711000927221,0.037579365439939,0.183073122207594
PJA1,-0.521838894197801,0.07087391921926,-0.521466525772685,0.166757976058417,-0.521466525772685,0.166757976058417,0.441917223474272
PJA2,0.904914346982568,0.002478861439112,0.904728545041879,0.036719421855088,0.904728545041879,0.036719421855088,0.180612249123505
PKD1,-0.342592362690187,0.106354595233277,-0.342243541805324,0.209727796684179,-0.342243541805324,0.209727796684179,0.502300415513523
PKIG,-0.333277824887233,0.331150000401458,-0.33151877421043,0.458363388353834,-0.33151877421043,0.458363388353834,0.747638811613337
PKM,-1.0494268766847,4.55733532613004E-05,-1.04578777859281,0.003559242770663,-1.04578777859281,0.003559242770663,0.038502766312908
PKN1,0.17972554655304,0.346654713256426,0.179854099921957,0.556490374542303,0.179854099921957,0.556490374542303,0.817142793752712
PKN2,1.7597385145902,1.09212609731107E-07,1.72276757104518,1.53266160796646E-05,1.72276757104518,1.53266160796646E-05,0.000711885351917
PKN3,0.001200601595733,0.997355280054256,0.002562181811198,0.97028284440593,0.001200601595733,0.997355280054256,0.999899522891475
PKNOX1,-0.520171440853228,0.006938363751461,-0.519351761546072,0.097084309535341,-0.519351761546072,0.097084309535341,0.324101382065826
PLA2G15,-0.743774033710824,0.01640020796807,-0.742798616923478,0.118810066747135,-0.742798616923478,0.118810066747135,0.363004112744869
PLA2G6,0.069376682855209,0.802455865862314,0.071234996645591,0.911944901204146,0.071234996645591,0.911944901204146,0.983938102998586
PLAA,0.307661820559702,0.080764135400901,0.307753323043916,0.280316533920246,0.307753323043916,0.280316533920246,0.587099548334345
PLAC8,-1.16017048334705,0.000627865856097,-1.14951396347695,0.004874164281747,-1.14951396347695,0.004874164281747,0.047151126051842
PLAGL1,0.52273725850734,0.139273744779605,0.523258347116256,0.322453388679393,0.523258347116256,0.322453388679393,0.6309656690669
PLAGL2,-0.110905155142997,0.655709302384126,-0.109913824608464,0.741767836448215,-0.109913824608464,0.741767836448215,0.917886346300017
PLBD2,-0.586348669556336,0.049858183673575,-0.583876065104968,0.086087031121566,-0.583876065104968,0.086087031121566,0.302787245054695
PLCB2,-0.336554575853009,0.085903950009103,-0.335938757550476,0.158374560594129,-0.335938757550476,0.158374560594129,0.429430368093586
PLCB3,-0.384169911999742,0.154425903483157,-0.383978807897104,0.281152043329699,-0.383978807897104,0.281152043329699,0.588026483731232
PLCG1,-0.540418478080045,0.043188966021734,-0.539812403982678,0.140471220501115,-0.539812403982678,0.140471220501115,0.401801405728623
PLCG2,-0.460527024033145,0.052018433850494,-0.460685243372911,0.143646390109031,-0.460685243372911,0.143646390109031,0.406813659507547
PLCL2,0.970346112746701,0.007558526277255,0.903992110112816,0.050462244276445,0.903992110112816,0.050462244276445,0.219711416196528
PLD2,-0.484901873623088,0.091075505497454,-0.484536344448365,0.164685417514941,-0.484536344448365,0.164685417514941,0.438956408068619
PLD3,-0.04288485043184,0.875939893695866,-0.042277346114429,0.883177234204494,-0.042277346114429,0.883177234204494,0.974432484558659
PLEC,-0.637199829744727,0.015939150590956,-0.636891531789107,0.052015776160275,-0.636891531789107,0.052015776160275,0.224877344112266
PLEK,-1.02983580553836,0.003806154458809,-1.0295141214722,0.027586390091272,-1.0295141214722,0.027586390091272,0.149589389125968
PLEKHA2,-0.583516028032228,0.080900993190299,-0.583424165348481,0.176606112349726,-0.583424165348481,0.176606112349726,0.457370016403296
PLEKHA3,0.832904726207288,0.00046129728677,0.806986342437942,0.018615062025863,0.806986342437942,0.018615062025863,0.116150042689019
PLEKHA7,-0.2156343046401,0.65125483175437,-0.215182410320154,0.690310077907319,-0.215182410320154,0.690310077907319,0.891426111593246
PLEKHB2,-0.703781952479998,0.020900256004305,-0.694891364605373,0.092315143447858,-0.694891364605373,0.092315143447858,0.31388946357386
PLEKHF2,0.756017681471364,0.006218427122457,0.735121586532588,0.017278500080387,0.735121586532588,0.017278500080387,0.110820130625257
PLEKHG1,0.341664495018613,0.314637710976396,0.341648118687592,0.514078572120579,0.341648118687592,0.514078572120579,0.787849974623197
PLEKHG2,-0.227269336583067,0.426575855164745,-0.22673501529886,0.569559014296692,-0.22673501529886,0.569559014296692,0.824994655092393
PLEKHJ1,-0.332184687742027,0.134484244837168,-0.331558033099456,0.309782101899149,-0.331558033099456,0.309782101899149,0.617188880345468
PLEKHM1,-0.162404745810182,0.407890318234589,-0.161821864545448,0.609906096204947,-0.161821864545448,0.609906096204947,0.848788732695819
PLEKHM2,0.190521472088137,0.407740976638848,0.190508736313771,0.647843017768927,0.190508736313771,0.647843017768927,0.870511568314884
PLEKHM3,0.117509004652715,0.581076150443493,0.119389414257415,0.741723072246336,0.119389414257415,0.741723072246336,0.917886346300017
PLEKHO1,0.381923476862605,0.112779927145249,0.382345568452873,0.187425873384249,0.382345568452873,0.187425873384249,0.47227208910336
PLEKHO2,-0.31670654775005,0.288746704117932,-0.315673546661845,0.409465297797369,-0.315673546661845,0.409465297797369,0.711847906454833
PLGRKT,-0.522941590936034,0.061400813876345,-0.522303891312893,0.150512792654413,-0.522303891312893,0.150512792654413,0.41687711436547
PLIN2,-0.597738496520077,0.07408442074035,-0.596444611191439,0.124803348194523,-0.596444611191439,0.124803348194523,0.373336404992034
PLIN3,-0.590183688312907,0.165690026628045,-0.589876510944956,0.320910413325989,-0.589876510944956,0.320910413325989,0.629311322530217
PLK1,0.031337876674123,0.960472022166481,0.032167917119298,0.952045253793499,0.031337876674123,0.960472022166481,0.998903325292535
PLK3,0.209790505723743,0.508963281670392,0.211277794073915,0.6378307419065,0.211277794073915,0.6378307419065,0.864695358716864
PLK4,1.46911785201311,0.001353850741275,1.37556390657788,0.016800362802276,1.37556390657788,0.016800362802276,0.108674443345443
PLOD1,-0.405791338943955,0.124682188338181,-0.404815834861549,0.165144506880228,-0.404815834861549,0.165144506880228,0.439724591374383
PLOD3,-0.923114572235602,0.002706454629953,-0.921878248563108,0.002211873009227,-0.923114572235602,0.002706454629953,0.031531874769653
PLP2,-0.938490556437299,6.4220502840988E-06,-0.938261529491089,0.000488051344669,-0.938261529491089,0.000488051344669,0.009428331231993
PLRG1,-0.354860162535671,0.120129211334824,-0.355037369829427,0.224658948721235,-0.355037369829427,0.224658948721235,0.521744049503143
PLSCR1,-0.587739189769867,0.314812799662895,-0.215782014568073,0.67176881795717,-0.215782014568073,0.67176881795717,0.883288463141231
PLXNA1,-0.761998635650304,0.053342119066559,-0.756956461572238,0.154733677646783,-0.756956461572238,0.154733677646783,0.42310663616087
PLXNA3,-0.01686771404244,0.955453716194072,-0.015958416231039,0.935960480561635,-0.01686771404244,0.955453716194072,0.997878684353676
PLXNB2,-0.720355876348704,0.055416477414306,-0.720281316503743,0.084671671117196,-0.720281316503743,0.084671671117196,0.300271698068864
PLXNC1,0.855644834940823,0.091779033947927,0.854885828577361,0.321406538582481,0.854885828577361,0.321406538582481,0.630066115155715
PLXND1,-0.638361132053234,0.145829716218306,-0.608211161937677,0.231189069792969,-0.608211161937677,0.231189069792969,0.530399174742572
PM20D2,0.755179072507961,0.009469175488052,0.755978611406376,0.031587514778381,0.755978611406376,0.031587514778381,0.164005232097921
PMAIP1,-0.482665054299042,0.251020465155287,-0.482742873973587,0.373495241468269,-0.482742873973587,0.373495241468269,0.682293025235091
PML,-0.609147532839691,0.01134545067948,-0.608986781264167,0.103134602772149,-0.608986781264167,0.103134602772149,0.334576348781259
PMM1,-0.638588693549838,0.011119538299489,-0.637457994387016,0.067038743614158,-0.637457994387016,0.067038743614158,0.261761483028647
PMM2,-0.666344472797871,0.00038690297207,-0.6654567119261,0.020717193107759,-0.6654567119261,0.020717193107759,0.123860319016925
PMPCA,-0.943897168440081,6.61737883317541E-08,-0.943513822120313,8.33452103913684E-06,-0.943513822120313,8.33452103913684E-06,0.000458256186707
PMPCB,0.028739640035078,0.883427982354422,0.028833525553614,0.930643677238731,0.028833525553614,0.930643677238731,0.98957629307168
PMS1,1.35030221481539,6.07892623538872E-08,1.33574478025001,3.64333276656261E-06,1.33574478025001,3.64333276656261E-06,0.000254756083558
PMS2,-0.399277131341038,0.027727639507807,-0.398768874036391,0.112494835178551,-0.398768874036391,0.112494835178551,0.351898504596947
PMVK,-0.68162249795663,0.00204537757959,-0.6807200626821,0.013405629311429,-0.6807200626821,0.013405629311429,0.093382147656112
PNISR,1.39012763391838,8.85064153311394E-09,1.37149375228909,1.11915239896348E-05,1.37149375228909,1.11915239896348E-05,0.000563944146161
PNKD,-0.032487260688131,0.906104677219708,-0.031839678520395,0.911230952546495,-0.031839678520395,0.911230952546495,0.983713495172277
PNKP,-0.319416256790581,0.184836043846236,-0.31857157614522,0.284359890998671,-0.31857157614522,0.284359890998671,0.59178791114965
PNN,1.27682770978689,1.5489174546614E-12,1.26776146813452,1.00389910482959E-06,1.26776146813452,1.00389910482959E-06,9.49718079613055E-05
PNO1,-0.762246501622035,0.000204591911021,-0.761551215269897,0.005429532199738,-0.761551215269897,0.005429532199738,0.050804626386788
PNP,-0.793805511492805,0.012715502268249,-0.782982155139238,0.064996930524954,-0.782982155139238,0.064996930524954,0.257624925488002
PNPLA2,0.063968947510836,0.763220627435179,0.064202093442445,0.872395038901366,0.064202093442445,0.872395038901366,0.970818578240825
PNPLA6,-0.161225847185358,0.450044220334948,-0.161008212134514,0.510059580692983,-0.161008212134514,0.510059580692983,0.785449020370547
PNPLA8,1.67335135123028,9.00160952057263E-08,1.59607961945031,0.002578798778734,1.59607961945031,0.002578798778734,0.030487222049648
PNPO,-0.932208544971991,4.25400379700812E-06,-0.931406720210657,0.001480861492411,-0.931406720210657,0.001480861492411,0.020709526044961
PNPT1,0.713511226918242,0.010219787328829,0.635201785152409,0.147642352325968,0.635201785152409,0.147642352325968,0.412949240223024
PNRC1,-0.137966465698055,0.713603089509877,0,0.952115626948933,0,0.952115626948933,0.99635384807861
PNRC2,1.46483168626067,5.05956145504711E-06,1.45899309329197,0.016138156139939,1.45899309329197,0.016138156139939,0.105773569483678
POC1A,-0.513980645974263,0.225421549214077,-0.510855949523801,0.363002471090497,-0.510855949523801,0.363002471090497,0.673840685766892
POC1B,1.23641496527063,1.90083755616253E-06,1.18729992801412,0.004932000724353,1.18729992801412,0.004932000724353,0.047415759936943
POC5,-0.046553131258224,0.890921259471452,-0.045814959193648,0.885757110058688,-0.046553131258224,0.890921259471452,0.976703555245373
POFUT1,-0.877551613335227,4.44293473863856E-05,-0.876222923089682,0.004214023335281,-0.876222923089682,0.004214023335281,0.042893690056745
POFUT2,-0.545485651638287,0.029773726039752,-0.543164627683842,0.14160796034457,-0.543164627683842,0.14160796034457,0.403764128855185
POGK,0.115329803261757,0.588864924147025,0.115990001305337,0.695219129690176,0.115990001305337,0.695219129690176,0.893053843185931
POGLUT1,0.285952105332352,0.205588782444845,0.286533784456136,0.375094242299867,0.286533784456136,0.375094242299867,0.683080328581754
POGZ,0.040374577496598,0.875422295093616,0.040439917826292,0.94780311539672,0.040439917826292,0.94780311539672,0.99522230831459
POLA1,0.516294700595309,0.071214985798103,0.43530315995735,0.293715405067704,0.43530315995735,0.293715405067704,0.601352218754274
POLA2,-0.911337936870579,0.000137569576949,-0.909547887428841,0.004127733809838,-0.909547887428841,0.004127733809838,0.042350417222787
